Not using cached read wrapper
Started task graph with 5 named threads and 23 total threads with 3 sets of task threads.
Stats thread started at 0.530589
ICU TimeZone Detection - Raw Offset: +2:00, Platform Override: ''
Loading text-based GConfig....
Worker (5/5): shaders left to compile 3226
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3216
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3206
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3196
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3186
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3176
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3166
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3156
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3146
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3136
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3126
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (3/5): shaders left to compile 3116
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3106
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3096
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3086
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3076
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (2/5): shaders left to compile 3066
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 3056
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 3046
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 3036
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 3026
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3016
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 3006
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2996
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2986
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2976
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2966
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2956
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2946
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2936
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2926
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2916
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2906
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2896
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2886
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2876
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2866
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2856
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2846
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2836
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2826
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2816
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2806
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2796
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2786
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2776
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2766
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2756
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2746
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 2736
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2726
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2716
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2706
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (5/5): shaders left to compile 2696
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2686
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2676
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (2/5): shaders left to compile 2666
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2656
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2646
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2636
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2626
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2616
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2606
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2596
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2586
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2576
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2566
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2556
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2546
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2536
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2526
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2516
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2506
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2496
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2486
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2476
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2466
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2456
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2446
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2436
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2426
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2416
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2406
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2396
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2386
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2376
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (5/5): shaders left to compile 2366
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2356
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2346
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2336
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2326
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2316
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2306
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2296
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2286
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2276
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2266
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2256
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2246
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2236
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2226
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2216
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2206
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2196
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2186
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2176
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2166
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2156
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2146
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2136
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2126
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2116
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2106
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2096
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2086
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2076
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2066
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2056
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2046
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 2036
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 2026
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 2016
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 2006
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1996
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1986
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1976
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1966
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1956
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1946
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1936
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1926
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1916
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1906
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1896
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1886
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1876
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1866
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1856
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1846
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1836
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1826
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1816
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1806
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1796
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1786
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1776
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1766
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1756
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1746
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1736
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1726
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1716
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1706
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1696
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1686
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1676
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1666
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1656
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1646
Worker (5/5): shaders left to compile 1636
Started 20 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1626
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1616
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1606
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1596
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1586
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1576
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1566
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1556
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 1546
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1536
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1526
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1516
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (2/5): shaders left to compile 1506
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1496
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1486
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1476
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (2/5): shaders left to compile 1466
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (5/5): shaders left to compile 1456
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (1/5): shaders left to compile 1446
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1436
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1426
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1416
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1406
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1396
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (3/5): shaders left to compile 1386
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1376
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1366
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1356
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1346
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1336
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1326
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1316
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1306
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1296
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1286
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1276
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1266
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1256
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1246
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1236
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1226
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1216
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1206
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 1196
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1186
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1176
Started 10 'Local' shader compile jobs with 'High' priority
Failed to open file for write ../../../../../../Users/Administrator/Documents/Unreal Projects/World2D/Intermediate/CachedAssetRegistry.bin.tmp
Worker (4/5): shaders left to compile 1166
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1156
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1146
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1136
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1126
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1116
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1106
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1096
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1086
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1076
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1066
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1056
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1046
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 1036
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1026
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 1016
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 1006
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 996
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 986
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 976
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 966
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 956
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 946
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 936
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 926
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 916
Started 10 'Local' shader compile jobs with 'High' priority
Worker (1/5): shaders left to compile 906
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 896
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 886
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 876
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 866
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 856
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 846
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 836
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 826
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 816
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 806
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 796
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 786
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 776
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 766
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 756
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 746
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 736
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 726
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 716
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 706
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 696
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 686
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 676
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 666
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 656
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 646
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 636
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 626
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 616
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 606
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 596
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 586
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 576
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 566
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 556
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 546
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 536
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 526
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 516
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 506
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 496
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 486
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 476
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 466
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 456
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 446
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 436
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 426
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 416
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 406
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 396
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 386
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 376
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 366
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 356
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 346
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 336
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 326
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 316
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 306
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 296
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 286
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 276
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 266
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 256
Started 10 'Local' shader compile jobs with 'High' priority
Worker (5/5): shaders left to compile 246
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 236
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 226
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 216
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 206
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 196
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 186
Started 10 'Local' shader compile jobs with 'High' priority
Worker (2/5): shaders left to compile 176
Started 10 'Local' shader compile jobs with 'High' priority
Worker (4/5): shaders left to compile 166
Started 10 'Local' shader compile jobs with 'High' priority
Worker (3/5): shaders left to compile 156
Started 10 'Local' shader compile jobs with 'High' priority
